data;mês;dia_mes;dia_semana;setor;turno;carro;tempo_coleta;horas_coleta;tempo_trajeto;horas_trajeto;tempo_aterro;horas_aterro;km_coleta;km_trajeto;producao;producao_ton;viagens;ton/h;ton/km
12/01/2022;jan;12;qua;1;NOTURNO;32048;02:49:00;2,82;00:26:00;0,43;00:15:00;0,25;10;17;7.740;7,74;1;2,748;0,774
12/01/2022;jan;12;qua;1;NOTURNO;33049;04:31:00;4,52;00:22:00;0,37;00:17:00;0,28;25;17;12.280;12,28;1;2,719;0,491
12/01/2022;jan;12;qua;2;NOTURNO;32049;07:01:00;7,02;01:18:00;1,3;00:20:00;0,33;42;32;16.570;16,57;2;2,362;0,395
12/01/2022;jan;12;qua;6;NOTURNO;33048;06:27:00;6,45;02:02:00;2,03;00:19:00;0,32;41;37;17.710;17,71;2;2,746;0,432
12/01/2022;jan;12;qua;11;NOTURNO;32051;03:20:00;3,33;00:35:00;0,58;00:15:00;0,25;16;11;9.870;9,87;1;2,961;0,617
12/01/2022;jan;12;qua;11;NOTURNO;32101;04:10:00;4,17;00:30:00;0,5;00:10:00;0,17;21;13;10.490;10,49;1;2,518;0,5
12/01/2022;jan;12;qua;21;NOTURNO;32050;05:59:00;5,98;01:05:00;1,08;00:32:00;0,53;51;26;8.046;8,05;2;1,345;0,158
13/01/2022;jan;13;qui;3;NOTURNO;32100;06:11:00;6,18;00:54:00;0,9;00:19:00;0,32;43;26;14.860;14,86;2;2,403;0,346
13/01/2021;jan;13;qua;4;NOTURNO;32049;06:22:00;6,37;01:21:00;1,35;00:11:00;0,18;47;33;10.750;10,75;2;1,688;0,229
13/01/2022;jan;13;qui;5;NOTURNO;33048;05:30:00;5,5;00:43:00;0,72;00:16:00;0,27;32;22;11.820;11,82;1;2,149;0,369
13/01/2022;jan;13;qui;7;NOTURNO;32101;03:41:00;3,68;00:46:00;0,77;00:15:00;0,25;25;21;8.690;8,69;1;2,359;0,348
13/01/2022;jan;13;qui;7;NOTURNO;32050;01:59:00;1,98;00:56:00;0,93;00:15:00;0,25;12;24;4.050;4,05;1;2,042;0,338
13/01/2022;jan;13;qui;21;NOTURNO;33049;07:04:00;7,07;00:28:00;0,47;00:15:00;0,25;47;12;10.790;10,79;1;1,527;0,23
13/01/2022;jan;13;qui;13;DIURNO;32100;04:28:00;4,47;01:03:00;1,05;00:20:00;0,33;40;36;10.530;10,53;1;2,357;0,263
13/01/2022;jan;13;qui;14;DIURNO;32050;04:40:00;4,67;00:53:00;0,88;00:10:00;0,17;37;58;10.480;10,48;1;2,246;0,283
13/01/2022;jan;13;qui;18;DIURNO;32049;05:28:00;5,47;01:14:00;1,23;00:16:00;0,27;53;47;9.850;9,85;1;1,802;0,186
13/01/2022;jan;13;qui;9;DIURNO;33048;05:45:00;5,75;01:00:00;1;00:30:00;0,5;33;39;15.580;15,58;2;2,71;0,472
13/01/2022;jan;13;qui;16;DIURNO;32101;06:31:00;6,52;01:45:00;1,75;00:31:00;0,52;34;57;15.276;15,28;2;2,344;0,449
13/01/2022;jan;13;qui;20;DIURNO;33049;02:41:00;2,68;01:54:00;1,9;00:15:00;0,25;14;25;5.630;5,63;1;2,098;0,402
13/01/2022;jan;13;qui;20;DIURNO;32048;03:39:00;3,65;01:01:00;1,02;00:13:00;0,22;28;27;8.830;8,83;1;2,419;0,315
14/01/2022;jan;14;sex;2;NOTURNO;32049;06:10:00;6,17;01:08:00;1,13;00:15:00;0,25;41;33;11.620;11,62;2;1,884;0,283
14/01/2022;jan;14;sex;1;NOTURNO;32100;06:48:00;6,8;00:57:00;0,95;00:20:00;0,33;35;32;14.360;14,36;2;2,112;0,41
14/01/2022;jan;14;sex;11;NOTURNO;32101;05:55:00;5,92;01:04:00;1,07;00:16:00;0,27;38;23;13.010;13,01;2;2,199;0,342
14/01/2022;jan;14;sex;6;NOTURNO;33048;06:02:00;6,03;01:33:00;1,55;00:20:00;0,33;41;39;12.500;12,5;2;2,072;0,305
14/01/2022;jan;14;sex;21;NOTURNO;33049;06:42:00;6,7;00:31:00;0,52;00:17:00;0,28;46;15;10.760;10,76;1;1,606;0,234
14/01/2022;jan;14;sex;17;DIURNO;33049;07:51:00;7,85;00:36:00;0,6;00:34:00;0,57;56;11;20.680;20,68;2;2,634;0,369
14/01/2022;jan;14;sex;19;DIURNO;32049;06:11:00;6,18;00:44:00;0,73;00:45:00;0,75;43;38;14.560;14,56;2;2,355;0,339
14/01/2022;jan;14;sex;10;DIURNO;33048;06:38:00;6,63;00:59:00;0,98;00:38:00;0,63;38;27;15.540;15,54;2;2,343;0,409
14/01/2022;jan;14;sex;15;DIURNO;32050;05:25:00;5,42;00:55:00;0,92;00:20:00;0,33;39;21;17.230;17,23;2;3,181;0,442
14/01/2022;jan;14;sex;12;DIURNO;32100;05:20:00;5,33;01:39:00;1,65;00:28:00;0,47;33;53;16.810;16,81;2;3,152;0,509
14/01/2022;jan;14;sex;8;DIURNO;32051;06:47:00;6,78;00:57:00;0,95;00:26:00;0,43;29;104;14.870;14,87;2;2,192;0,513
15/01/2022;jan;15;sáb;3;NOTURNO;32100;07:13:00;7,22;01:10:00;1,17;00:34:00;0,57;44;38;17.040;17,04;3;2,361;0,387
15/01/2022;jan;15;sáb;4;NOTURNO;33049;06:55:00;6,92;00:37:00;0,62;00:15:00;0,25;48;16;12.320;12,32;1;1,781;0,257
15/01/2022;jan;15;sáb;5;NOTURNO;33048;06:15:00;6,25;01:18:00;1,3;00:26:00;0,43;27;50;13.060;13,06;2;2,09;0,484
15/01/2022;jan;15;sáb;7;NOTURNO;32101;06:45:00;6,75;01:40:00;1,67;00:25:00;0,42;37;42;14.980;14,98;2;2,219;0,405
15/01/2022;jan;15;sáb;21;NOTURNO;32049;07:10:00;7,17;00:44:00;0,73;00:29:00;0,48;46;28;12.000;12;2;1,674;0,261
15/01/2022;jan;15;sáb;9;DIURNO;33048;06:07:00;6,12;00:58:00;0,97;00:25:00;0,42;34;40;17.330;17,33;2;2,833;0,51
15/01/2022;jan;15;sáb;13;DIURNO;32100;05:50:00;5,83;01:48:00;1,8;00:47:00;0,78;39;59;15.660;15,66;2;2,685;0,402
15/01/2022;jan;15;sáb;14;DIURNO;32050;05:10:00;5,17;01:45:00;1,75;00:25:00;0,42;36;64;13.300;13,3;2;2,574;0,369
15/01/2022;jan;15;sáb;16;DIURNO;32101;06:57:00;6,95;01:29:00;1,48;00:29:00;0,48;33;60;16.980;16,98;2;2,443;0,515
15/01/2022;jan;15;sáb;18;DIURNO;32049;05:48:00;5,8;01:54:00;1,9;00:30:00;0,5;56;84;12.660;12,66;2;2,183;0,226
15/01/2022;jan;15;sáb;20;DIURNO;32051;03:34:00;3,57;01:31:00;1,52;00:15:00;0,25;20;40;9.000;9;1;2,523;0,45
15/01/2022;jan;15;sáb;20;DIURNO;33049;03:14:00;3,23;01:03:00;1,05;00:16:00;0,27;22;39;7.850;7,85;1;2,428;0,357
16/01/2022;jan;16;dom;1;NOTURNO;32048;06:14:00;6,23;01:06:00;1,1;00:18:00;0,3;34;32;14.670;14,67;2;2,353;0,431
16/01/2022;jan;16;dom;2;NOTURNO;33049;06:30:00;6,5;00:46:00;0,77;00:06:00;0,1;42;17;11.260;11,26;1;1,732;0,268
16/01/2022;jan;16;dom;6;NOTURNO;33048;07:12:00;7,2;01:16:00;1,27;00:23:00;0,38;39;41;12.870;12,87;2;1,788;0,33
16/01/2022;jan;16;dom;11;NOTURNO;32101;06:45:00;6,75;01:15:00;1,25;00:25:00;0,42;38;22;13.520;13,52;2;2,003;0,356
16/01/2022;jan;16;dom;21;NOTURNO;32049;07:32:00;7,53;00:23:00;0,38;00:24:00;0,4;47;14;9.270;9,27;1;1,231;0,197
16/01/2022;jan;16;dom;8;DIURNO;32101;07:40:00;7,67;01:24:00;1,4;00:16:00;0,27;32;42;16.570;16,57;2;2,161;0,518
16/01/2022;jan;16;dom;10;DIURNO;33048;06:27:00;6,45;00:38:00;0,63;00:30:00;0,5;38;26;15.230;15,23;2;2,361;0,401
16/01/2022;jan;16;dom;13;DIURNO;32100;05:41:00;5,68;01:39:00;1,65;00:26:00;0,43;34;53;18.140;18,14;2;3,192;0,534
16/01/2022;jan;16;dom;15;DIURNO;32051;06:50:00;6,83;00:58:00;0,97;00:30:00;0,5;47;18;18.140;18,14;2;2,655;0,386
16/01/2022;jan;16;dom;17;DIURNO;33049;07:47:00;7,78;00:32:00;0,53;00:20:00;0,33;53;12;20.490;20,49;2;2,633;0,387
16/01/2022;jan;16;dom;19;DIURNO;32049;06:12:00;6,2;01:00:00;1;00:22:00;0,37;45;42;14.070;14,07;2;2,269;0,313
18/01/2022;jan;18;ter;3;NOTURNO;32050;06:47:00;6,78;01:07:00;1,12;00:29:00;0,48;43;37;21.640;21,64;3;3,19;0,503
18/01/2022;jan;18;ter;4;NOTURNO;32049;08:59:00;8,98;01:02:00;1,03;00:31:00;0,52;11;69;18.010;18,01;2;2,005;1,637
18/01/2022;jan;18;ter;21;NOTURNO;33049;07:39:00;7,65;01:01:00;1,02;00:27:00;0,45;47;28;19.070;19,07;2;2,493;0,406
18/01/2022;jan;18;ter;5;NOTURNO;33048;02:54:00;2,9;00:41:00;0,68;00:10:00;0,17;15;21;9.020;9,02;1;3,11;0,601
18/01/2022;jan;18;ter;5;NOTURNO;32051;03:00:00;3;01:00:00;1;00:10:00;0,17;16;22;9.220;9,22;1;3,073;0,576
18/01/2022;jan;18;ter;7;NOTURNO;32101;06:55:00;6,92;01:40:00;1,67;00:25:00;0,42;34;42;19.080;19,08;2;2,759;0,561
18/01/2022;jan;18;ter;9;DIURNO;33048;08:40:00;8,67;02:15:00;2,25;00:35:00;0,58;34;63;26.670;26,67;3;3,077;0,784
18/01/2022;jan;18;ter;13;DIURNO;32100;08:32:00;8,53;01:43:00;1,72;00:24:00;0,4;42;58;19.600;19,6;2;2,297;0,467
18/01/2022;jan;18;ter;14;DIURNO;32050;06:35:00;6,58;01:30:00;1,5;00:30:00;0,5;34;68;18.470;18,47;2;2,806;0,543
18/01/2022;jan;18;ter;16;DIURNO;32101;06:03:00;6,05;01:59:00;1,98;00:30:00;0,5;22;54;17.710;17,71;2;2,927;0,805
18/01/2022;jan;18;ter;16;DIURNO;32048;01:59:00;1,98;00:58:00;0,97;00:10:00;0,17;10;28;7.330;7,33;1;3,696;0,733
18/01/2022;jan;18;ter;18;DIURNO;32049;09:16:00;9,27;00:36:00;0,6;00:15:00;0,25;10;27;2.050;2,05;1;0,221;0,205
18/01/2022;jan;18;ter;18;DIURNO;32051;06:21:00;6,35;02:20:00;2,33;00:25:00;0,42;57;109;14.970;14,97;2;2,357;0,263
18/01/2022;jan;18;ter;20;DIURNO;33049;07:20:00;7,33;01:56:00;1,93;00:17:00;0,28;45;52;20.670;20,67;2;2,819;0,459
19/01/2022;jan;19;qua;1;NOTURNO;32048;03:04:00;3,07;00:37:00;0,62;00:14:00;0,23;12;17;9.280;9,28;1;3,026;0,773
19/01/2022;jan;19;qua;1;NOTURNO;33049;03:40:00;3,67;00:34:00;0,57;00:10:00;0,17;23;15;11.450;11,45;1;3,123;0,498
19/01/2022;jan;19;qua;2;NOTURNO;32049;04:17:00;4,28;00:40:00;0,67;00:17:00;0,28;22;15;8.670;8,67;1;2,024;0,394
19/01/2022;jan;19;qua;2;NOTURNO;32048;03:58:00;3,97;00:49:00;0,82;00:08:00;0,13;20;18;7.990;7,99;1;2,014;0,4
19/01/2022;jan;19;qua;6;NOTURNO;33048;04:07:00;4,12;00:32:00;0,53;00:12:00;0,2;23;20;9.940;9,94;1;2,415;0,432
19/01/2022;jan;19;qua;6;NOTURNO;32051;03:19:00;3,32;00:38:00;0,63;00:08:00;0,13;18;19;7.870;7,87;1;2,373;0,437
19/01/2022;jan;19;qua;11;NOTURNO;32101;07:07:00;7,12;01:08:00;1,13;00:35:00;0,58;38;23;20.640;20,64;2;2,9;0,543
19/01/2022;jan;19;qua;21;NOTURNO;32050;07:00:00;7;01:03:00;1,05;00:24:00;0,4;46;27;11.730;11,73;2;1,676;0,255
19/01/2022;jan;19;qua;8;DIURNO;32101;02:22:00;2,37;00:33:00;0,55;00:10:00;0,17;14;22;8.440;8,44;1;3,566;0,603
19/01/2022;jan;19;qua;8;DIURNO;32048;02:00:00;2;00:47:00;0,78;00:13:00;0,22;6;23;4.400;4,4;1;2,2;0,733
19/01/2022;jan;19;qua;10;DIURNO;33048;07:35:00;7,58;01:36:00;1,6;00:59:00;0,98;38;41;23.970;23,97;3;3,161;0,631
19/01/2022;jan;19;qua;12;DIURNO;32048;03:02:00;3,03;01:00:00;1;00:10:00;0,17;10;28;10.700;10,7;1;3,527;1,07
19/01/2022;jan;19;qua;12;DIURNO;32101;04:32:00;4,53;00:49:00;0,82;00:14:00;0,23;18;30;11.520;11,52;1;2,541;0,64
19/01/2022;jan;19;qua;12;DIURNO;32051;04:19:00;4,32;02:43:00;2,72;00:27:00;0,45;38;40;13.540;13,54;2;3,137;0,356
19/01/2022;jan;19;qua;15;DIURNO;32050;07:20:00;7,33;01:20:00;1,33;00:45:00;0,75;41;31;27.320;27,32;3;3,725;0,666
19/01/2022;jan;19;qua;17;DIURNO;32049;11:13:00;11,22;01:03:00;1,05;00:41:00;0,68;55;22;31.726;31,73;3;2,828;0,577
19/01/2022;jan;19;qua;19;DIURNO;32049;07:13:00;7,22;01:44:00;1,73;00:43:00;0,72;46;55;21.290;21,29;3;2,95;0,463
20/01/2022;jan;20;qui;3;NOTURNO;32048;06:28:00;6,47;00:38:00;0,63;00:20:00;0,33;42;26;15.310;15,31;2;2,368;0,365
20/01/2022;jan;20;qui;4;NOTURNO;32049;07:49:00;7,82;01:07:00;1,12;00:18:00;0,3;51;32;11.360;11,36;2;1,453;0,223
20/01/2022;jan;20;qui;5;NOTURNO;33048;05:49:00;5,82;01:29:00;1,48;00:21:00;0,35;31;33;12.150;12,15;2;2,089;0,392
20/01/2022;jan;20;qui;7;NOTURNO;32101;05:10:00;5,17;01:00:00;1;00:20:00;0,33;35;20;11.960;11,96;1;2,315;0,342
20/01/2022;jan;20;qui;21;NOTURNO;33049;06:57:00;6,95;00:27:00;0,45;00:11:00;0,18;47;14;10.710;10,71;1;1,541;0,228
20/01/2022;jan;20;qui;9;DIURNO;33048;05:53:00;5,88;00:42:00;0,7;00:55:00;0,92;30;42;14.990;14,99;2;2,548;0,5
20/01/2022;jan;20;qui;13;DIURNO;32048;04:50:00;4,83;01:16:00;1,27;00:10:00;0,17;42;35;10.090;10,09;1;2,088;0,24
20/01/2022;jan;20;qui;14;DIURNO;32050;05:35:00;5,58;01:45:00;1,75;00:30:00;0,5;41;61;11.210;11,21;2;2,008;0,273
20/01/2022;jan;20;qui;16;DIURNO;32101;06:43:00;6,72;01:37:00;1,62;00:30:00;0,5;33;61;15.100;15,1;2;2,248;0,458
20/01/2022;jan;20;qui;18;DIURNO;32051;06:38:00;6,63;01:59:00;1,98;00:16:00;0,27;63;44;9.930;9,93;1;1,497;0,158
20/01/2022;jan;20;qui;20;DIURNO;33049;05:56:00;5,93;01:59:00;1,98;00:30:00;0,5;38;57;13.290;13,29;2;2,24;0,35
21/01/2022;jan;21;sex;8;DIURNO;32101;08:28:00;8,47;01:04:00;1,07;00:39:00;0,65;32;42;16.860;16,86;2;1,991;0,527
21/01/2022;jan;21;sex;10;DIURNO;33048;05:57:00;5,95;00:48:00;0,8;00:25:00;0,42;42;21;13.970;13,97;2;2,348;0,333
21/01/2022;jan;21;sex;12;DIURNO;33048;05:30:00;5,5;01:39:00;1,65;00:26:00;0,43;34;53;15.620;15,62;2;2,84;0,459
21/01/2022;jan;21;sex;15;DIURNO;32051;05:05:00;5,08;01:05:00;1,08;00:10:00;0,17;38;20;15.740;15,74;2;3,096;0,414
21/01/2022;jan;21;sex;17;DIURNO;33049;07:00:00;7;00:43:00;0,72;00:22:00;0,37;52;15;18.650;18,65;2;2,664;0,359
21/01/2022;jan;21;sex;19;DIURNO;32049;05:47:00;5,78;01:09:00;1,15;00:49:00;0,82;42;39;12.820;12,82;2;2,217;0,305
21/01/2022;jan;21;sex;1;NOTURNO;32048;05:39:00;5,65;01:28:00;1,47;00:20:00;0,33;34;32;13.720;13,72;2;2,428;0,404
21/01/2022;jan;21;sex;2;NOTURNO;32049;05:24:00;5,4;01:09:00;1,15;00:14:00;0,23;41;33;10.610;10,61;2;1,965;0,259
21/01/2022;jan;21;sex;6;NOTURNO;33048;05:26:00;5,43;01:35:00;1,58;00:17:00;0,28;30;49;11.240;11,24;2;2,069;0,375
21/01/2022;jan;21;sex;11;NOTURNO;32101;04:55:00;4,92;01:25:00;1,42;00:15:00;0,25;37;24;12.380;12,38;2;2,518;0,335
21/01/2022;jan;21;sex;21;NOTURNO;33049;06:35:00;6,58;00:28:00;0,47;00:12:00;0,2;46;15;10.620;10,62;1;1,613;0,231
22/01/2022;jan;22;sáb;9;DIURNO;33048;06:20:00;6,33;01:06:00;1,1;00:32:00;0,53;31;41;16.360;16,36;2;2,583;0,528
22/01/2022;jan;22;sáb;13;DIURNO;32048;05:26:00;5,43;02:09:00;2,15;00:22:00;0,37;43;58;14.260;14,26;2;2,625;0,332
22/01/2022;jan;22;sáb;14;DIURNO;32051;05:15:00;5,25;01:45:00;1,75;00:25:00;0,42;39;64;11.820;11,82;2;2,251;0,303
22/01/2022;jan;22;sáb;16;DIURNO;32101;06:55:00;6,92;01:45:00;1,75;00:25:00;0,42;33;60;16.450;16,45;2;2,378;0,498
22/01/2022;jan;22;sáb;18;DIURNO;32049;04:54:00;4,9;01:14:00;1,23;00:30:00;0,5;46;44;10.160;10,16;1;2,073;0,221
22/01/2022;jan;22;sáb;20;DIURNO;33049;05:57:00;5,95;01:58:00;1,97;00:25:00;0,42;43;51;14.900;14,9;2;2,504;0,347
22/01/2022;jan;22;sáb;3;NOTURNO;32048;06:25:00;6,42;00:44:00;0,73;00:30:00;0,5;43;24;16.410;16,41;2;2,557;0,382
22/01/2022;jan;22;sáb;4;NOTURNO;32049;06:25:00;6,42;01:22:00;1,37;00:09:00;0,15;47;33;11.790;11,79;2;1,837;0,251
22/01/2022;jan;22;sáb;5;NOTURNO;33048;05:37:00;5,62;01:42:00;1,7;00:20:00;0,33;30;46;12.560;12,56;2;2,236;0,419
22/01/2022;jan;22;sáb;7;NOTURNO;32101;06:45:00;6,75;01:30:00;1,5;00:20:00;0,33;27;52;14.600;14,6;2;2,163;0,541
22/01/2022;jan;22;sáb;21;NOTURNO;33049;06:18:00;6,3;00:50:00;0,83;00:23:00;0,38;47;27;12.280;12,28;2;1,949;0,261
23/01/2022;jan;23;dom;8;DIURNO;32101;04:50:00;4,83;02:40:00;2,67;00:10:00;0,17;29;16;10.090;10,09;1;2,088;0,348
23/01/2022;jan;23;dom;8;DIURNO;32048;02:20:00;2,33;00:35:00;0,58;00:15:00;0,25;10;20;5.720;5,72;1;2,451;0,572
23/01/2022;jan;23;dom;10;DIURNO;33048;03:30:00;3,5;00:24:00;0,4;00:10:00;0,17;27;15;8.870;8,87;1;2,534;0,329
23/01/2022;jan;23;dom;10;DIURNO;32051;02:25:00;2,42;00:25:00;0,42;00:15:00;0,25;12;11;6.420;6,42;1;2,657;0,535
23/01/2022;jan;23;dom;12;DIURNO;32048;03:44:00;3,73;01:07:00;1,12;00:05:00;0,08;13;28;9.510;9,51;1;2,547;0,732
23/01/2022;jan;23;dom;12;DIURNO;33048;04:40:00;4,67;00:44:00;0,73;00:18:00;0,3;20;28;9.390;9,39;1;2,012;0,47
23/01/2022;jan;23;dom;15;DIURNO;32050;05:10:00;5,17;01:15:00;1,25;00:25:00;0,42;38;20;17.040;17,04;2;3,298;0,448
23/01/2022;jan;23;dom;17;DIURNO;33049;07:33:00;7,55;00:41:00;0,68;00:23:00;0,38;49;15;16.600;16,6;2;2,199;0,339
23/01/2022;jan;23;dom;17;DIURNO;32100;01:15:00;1,25;00:19:00;0,32;00:05:00;0,08;5;11;3.870;3,87;1;3,096;0,774
23/01/2022;jan;23;dom;19;DIURNO;32049;05:43:00;5,72;01:08:00;1,13;00:23:00;0,38;42;41;12.980;12,98;2;2,271;0,309
23/01/2022;jan;23;dom;1;NOTURNO;32100;06:13:00;6,22;01:03:00;1,05;00:20:00;0,33;34;31;14.730;14,73;2;2,369;0,433
23/01/2022;jan;23;dom;2;NOTURNO;32049;06:15:00;6,25;01:03:00;1,05;00:21:00;0,35;43;32;11.200;11,2;2;1,792;0,26
23/01/2022;jan;23;dom;6;NOTURNO;32048;05:33:00;5,55;01:12:00;1,2;00:23:00;0,38;38;39;11.690;11,69;2;2,106;0,308
23/01/2022;jan;23;dom;11;NOTURNO;32051;05:25:00;5,42;01:55:00;1,92;00:15:00;0,25;40;20;13.970;13,97;2;2,579;0,349
23/01/2022;jan;23;dom;21;NOTURNO;33049;05:54:00;5,9;00:37:00;0,62;00:13:00;0,22;46;20;8.990;8,99;1;1,524;0,195
25/01/2022;jan;25;ter;9;DIURNO;33048;08:20:00;8,33;01:40:00;1,67;00:40:00;0,67;30;64;24.400;24,4;3;2,928;0,813
25/01/2022;jan;25;ter;13;DIURNO;32100;07:14:00;7,23;02:04:00;2,07;00:24:00;0,4;29;68;18.110;18,11;2;2,504;0,624
25/01/2022;jan;25;ter;14;DIURNO;32050;05:55:00;5,92;01:50:00;1,83;00:25:00;0,42;39;65;16.690;16,69;2;2,821;0,428
25/01/2022;jan;25;ter;16;DIURNO;32051;08:54:00;8,9;02:30:00;2,5;00:43:00;0,72;37;78;23.220;23,22;3;2,609;0,628
25/01/2022;jan;25;ter;18;DIURNO;32049;06:19:00;6,32;02:48:00;2,8;00:28:00;0,47;57;103;16.320;16,32;2;2,584;0,286
25/01/2022;jan;25;ter;20;DIURNO;33049;06:50:00;6,83;02:00:00;2;00:25:00;0,42;43;50;18.160;18,16;2;2,658;0,422
25/01/2022;jan;25;ter;3;NOTURNO;32100;06:44:00;6,73;01:05:00;1,08;00:34:00;0,57;45;37;20.970;20,97;3;3,114;0,466
25/01/2022;jan;25;ter;4;NOTURNO;32049;07:04:00;7,07;01:11:00;1,18;00:12:00;0,2;39;41;15.750;15,75;2;2,229;0,404
25/01/2022;jan;25;ter;5;NOTURNO;32048;03:01:00;3,02;00:49:00;0,82;00:10:00;0,17;15;23;8.800;8,8;1;2,917;0,587
25/01/2022;jan;25;ter;5;NOTURNO;33048;02:57:00;2,95;00:55:00;0,92;00:10:00;0,17;15;22;8.500;8,5;1;2,881;0,567
25/01/2022;jan;25;ter;7;NOTURNO;32050;06:45:00;6,75;01:45:00;1,75;00:40:00;0,67;34;40;18.460;18,46;2;2,735;0,543
25/01/2022;jan;25;ter;21;NOTURNO;33049;07:47:00;7,78;00:54:00;0,9;00:21:00;0,35;47;28;18.340;18,34;2;2,356;0,39
26/01/2022;jan;26;qua;8;DIURNO;32050;02:39:00;2,65;01:16:00;1,27;00:10:00;0,17;10;21;6.220;6,22;1;2,347;0,622
26/01/2022;jan;26;qua;8;DIURNO;32051;07:05:00;7,08;01:10:00;1,17;00:22:00;0,37;24;44;15.350;15,35;2;2,167;0,64
26/01/2022;jan;26;qua;10;DIURNO;33048;08:15:00;8,25;01:21:00;1,35;00:49:00;0,82;38;38;23.630;23,63;3;2,864;0,622
26/01/2022;jan;26;qua;12;DIURNO;32100;04:23:00;4,38;00:56:00;0,93;00:15:00;0,25;9;28;8.040;8,04;1;1,834;0,893
26/01/2022;jan;26;qua;12;DIURNO;32051;02:36:00;2,6;01:39:00;1,65;00:10:00;0,17;10;28;8.800;8,8;1;3,385;0,88
26/01/2022;jan;26;qua;12;DIURNO;32100;03:42:00;3,7;01:11:00;1,18;00:15:00;0,25;19;29;8.090;8,09;1;2,186;0,426
26/01/2022;jan;26;qua;15;DIURNO;32050;07:25:00;7,42;01:25:00;1,42;00:55:00;0,92;40;30;26.100;26,1;3;3,519;0,653
26/01/2022;jan;26;qua;17;DIURNO;33049;07:44:00;7,73;00:42:00;0,7;00:30:00;0,5;35;12;22.190;22,19;2;2,869;0,634
26/01/2022;jan;26;qua;17;DIURNO;32051;02:40:00;2,67;00:45:00;0,75;00:10:00;0,17;21;8;7.020;7,02;1;2,633;0,334
26/01/2022;jan;26;qua;19;DIURNO;32049;08:05:00;8,08;01:50:00;1,83;00:48:00;0,8;47;60;21.110;21,11;3;2,612;0,449
26/01/2022;jan;26;qua;1;NOTURNO;32050;06:28:00;6,47;01:50:00;1,83;00:17:00;0,28;44;39;18.490;18,49;3;2,859;0,42
26/01/2022;jan;26;qua;2;NOTURNO;32049;03:34:00;3,57;00:28:00;0,47;00:18:00;0,3;22;15;8.750;8,75;1;2,453;0,398
26/01/2022;jan;26;qua;2;NOTURNO;32051;03:42:00;3,7;00:42:00;0,7;00:01:00;0,02;21;20;8.290;8,29;1;2,241;0,395
26/01/2022;jan;26;qua;6;NOTURNO;33048;07:25:00;7,42;01:23:00;1,38;00:21:00;0,35;39;39;17.860;17,86;2;2,408;0,458
26/01/2022;jan;26;qua;11;NOTURNO;32048;05:00:00;5;01:00:00;1;00:41:00;0,68;25;22;13.350;13,35;2;2,67;0,534
26/01/2022;jan;26;qua;11;NOTURNO;32100;02:29:00;2,48;00:39:00;0,65;00:10:00;0,17;13;13;6.100;6,1;1;2,456;0,469
26/01/2022;jan;26;qua;21;NOTURNO;32100;03:17:00;3,28;00:29:00;0,48;00:15:00;0,25;22;13;5.840;5,84;1;1,779;0,265
26/01/2022;jan;26;qua;21;NOTURNO;32049;03:17:00;3,28;00:34:00;0,57;00:12:00;0,2;25;15;5.270;5,27;1;1,605;0,211
27/01/2022;jan;27;qui;9;DIURNO;33048;05:58:00;5,97;01:07:00;1,12;00:35:00;0,58;31;43;15.240;15,24;2;2,554;0,492
27/01/2022;jan;27;qui;13;DIURNO;32100;06:29:00;6,48;01:54:00;1,9;00:35:00;0,58;42;53;11.210;11,21;2;1,729;0,267
27/01/2022;jan;27;qui;14;DIURNO;32050;04:55:00;4,92;00:50:00;0,83;00:10:00;0,17;39;39;9.900;9,9;1;2,014;0,254
27/01/2022;jan;27;qui;16;DIURNO;32051;06:04:00;6,07;01:23:00;1,38;00:28:00;0,47;32;59;14.960;14,96;2;2,466;0,468
27/01/2022;jan;27;qui;18;DIURNO;32049;05:37:00;5,62;01:04:00;1,07;00:17:00;0,28;63;44;9.940;9,94;1;1,77;0,158
27/01/2022;jan;27;qui;20;DIURNO;32048;05:52:00;5,87;01:58:00;1,97;00:20:00;0,33;40;54;13.860;13,86;2;2,363;0,347
27/01/2022;jan;27;qui;3;NOTURNO;32050;06:15:00;6,25;00:54:00;0,9;00:19:00;0,32;42;25;15.610;15,61;2;2,498;0,372
27/01/2022;jan;27;qui;4;NOTURNO;32049;06:19:00;6,32;01:08:00;1,13;00:14:00;0,23;51;32;11.540;11,54;2;1,827;0,226
27/01/2022;jan;27;qui;5;NOTURNO;33048;05:34:00;5,57;01:32:00;1,53;00:20:00;0,33;32;43;11.800;11,8;2;2,12;0,369
27/01/2022;jan;27;qui;7;NOTURNO;32051;05:05:00;5,08;01:40:00;1,67;00:30:00;0,5;34;42;12.720;12,72;2;2,502;0,374
27/01/2022;jan;27;qui;21;NOTURNO;32048;06:23:00;6,38;01:02:00;1,03;00:23:00;0,38;46;30;10.680;10,68;2;1,673;0,232
28/01/2022;jan;28;sex;8;DIURNO;32051;05:55:00;5,92;01:20:00;1,33;00:27:00;0,45;31;43;13.340;13,34;2;2,255;0,43
28/01/2022;jan;28;sex;10;DIURNO;33048;06:10:00;6,17;01:18:00;1,3;00:27:00;0,45;44;21;13.750;13,75;2;2,23;0,313
28/01/2022;jan;28;sex;12;DIURNO;32048;06:29:00;6,48;01:57:00;1,95;00:31:00;0,52;34;50;15.600;15,6;2;2,406;0,459
